age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51,8.0,1,2.0,0,0.093176329598896,0,0,0.0,28,1,0.07320048800325335,2,0.0,0,,0
59,4.0,1,1.0,0,0.07469177273800229,0,1,1.0,28,1,0.10227734851565677,2,0.0,0,,0
35,1.0,0,,0,0.07280337007244929,0,0,1.0,28,1,0.016470109800732005,2,0.0,0,,0
33,5.0,1,,0,0.07883173242786846,0,0,1.0,28,1,0.05978039853599024,3,0.0,0,,0
39,0.0,1,1.0,0,0.07280337007244929,0,0,1.0,28,1,0.04554697031313542,2,0.0,0,,0
30,5.0,1,1.0,0,0.076053601583353,0,0,1.0,28,1,0.03172021146807645,2,0.0,0,,0
53,0.0,1,0.0,0,0.08016632469631217,0,0,1.0,28,1,0.08235054900366003,3,0.0,0,,0
34,6.0,0,0.0,0,0.07497321736604144,0,0,1.0,28,1,0.14213094753965028,2,0.0,0,,0
42,3.0,0,1.0,0,0.07809634485137908,0,0,1.0,28,1,0.11529076860512404,3,0.0,0,,0
40,3.0,0,2.0,0,0.07612623245510504,1,1,1.0,28,1,0.03416022773485156,2,0.23623853211009174,1,0.0,0
47,1.0,1,1.0,0,0.07865015524848837,0,0,0.0,28,1,0.010980073200488003,3,0.18463302752293578,13,0.0,0
37,1.0,1,1.0,0,0.07326639187986854,0,1,1.0,28,1,0.4371695811305409,2,0.0,0,,0
55,3.0,1,2.0,0,0.08614929275688632,0,0,0.0,28,1,0.01728344855632371,2,0.0,0,,0
26,8.0,0,1.0,0,0.07845042035117027,0,0,1.0,28,1,0.2950386335908906,2,0.0,0,,1
27,10.0,0,1.0,0,0.07811450256931708,0,0,1.0,28,1,0.036600244001626675,3,0.0,0,,0
54,9.0,1,1.0,0,0.0811740780418717,0,0,0.0,28,1,0.025010166734444898,2,0.0,0,,0
59,4.0,1,1.0,0,0.11326784449730358,0,0,1.0,28,1,0.0258235054900366,2,0.0,0,,0
37,0.0,0,0.0,0,0.07313928785430247,0,0,1.0,28,1,0.05144367629117527,2,0.0,0,,0
47,0.0,1,,0,0.08304432298948668,0,0,1.0,28,1,0.013216754778365189,2,0.0,0,,0
31,0.0,0,0.0,0,0.07559965863490277,1,1,1.0,28,1,0.05327368849125661,2,0.3084862385321101,2,1.0,0
44,0.0,1,0.0,0,0.07280337007244929,0,0,1.0,28,1,0.06506710044733631,2,0.0,0,,0
32,0.0,0,0.0,0,0.08386142029669712,1,0,0.0,28,1,0.014233428222854819,2,0.0,0,,0
53,,1,,0,0.07778766364643291,0,0,0.0,28,1,0.015046766978446523,2,0.0,0,,0
39,1.0,1,1.0,0,0.07302126268770541,1,0,1.0,28,1,0.016063440422936153,4,0.0,0,,0
53,9.0,1,1.0,0,0.07858660323570534,0,0,1.0,28,1,0.030500203334688898,2,0.0,0,,0
39,1.0,1,0.0,0,0.07293047409801535,0,0,1.0,28,1,0.023180154534363562,2,0.0,0,,0
33,5.0,1,1.0,0,0.0728124489314183,0,0,1.0,28,1,0.024196827978853194,2,0.0,0,,0
49,1.0,0,,0,0.07598097071160097,0,0,1.0,28,1,0.018503456689711265,3,0.0,0,,0
28,0.0,0,0.0,0,0.07366586167450474,0,0,0.0,28,1,0.057543716958113056,4,0.0,0,,0
53,1.0,1,2.0,0,0.07562689521180978,0,0,0.0,28,1,0.01667344448962993,3,0.0,0,,0
35,5.0,1,1.0,0,0.08917255279356491,0,0,1.0,28,1,0.012403416022773485,2,0.0,0,,0
30,0.0,1,0.0,0,0.08401576089917019,0,0,1.0,28,1,0.024196827978853194,2,0.0,0,,0
46,5.0,1,1.0,0,0.08427904780927133,0,0,0.0,28,1,0.020333468889792598,2,0.0,0,,0
54,5.0,1,,0,0.07258547745719318,0,0,0.0,28,1,0.019926799511996746,2,0.0,0,,0
54,3.0,1,,0,0.07561781635284077,1,0,0.0,28,1,0.10695404636030907,4,0.29701834862385323,3,1.0,0
29,6.0,1,1.0,0,0.07568136836562381,0,0,1.0,28,1,0.04656364375762505,2,0.0,0,,0
51,5.0,1,1.0,0,0.09697129264794001,0,0,0.0,28,1,0.030093533956893046,2,0.0,0,,0
28,0.0,0,0.0,0,0.07298494725182939,0,0,1.0,28,1,0.029280195201301342,2,0.0,0,,0
28,0.0,0,0.0,0,0.07351152107203167,0,0,1.0,28,1,0.05246034973566491,2,0.0,0,,0
48,0.0,1,,0,0.07620794218582609,0,0,1.0,28,1,0.05896705978039853,3,0.0,0,,0
26,1.0,0,0.0,0,0.11029905761443902,0,0,1.0,28,1,0.0211468076453843,2,0.0,0,,0
35,1.0,1,1.0,0,0.07282152779038731,0,0,0.0,28,1,0.13277755185034568,3,0.0,0,,0
31,6.0,0,1.0,0,0.08831914005047846,0,1,0.0,28,1,0.19194794631964213,3,0.0,0,,1
32,5.0,0,1.0,0,0.07459190528934323,0,0,1.0,28,1,0.04168361122407483,3,0.0,0,,0
31,6.0,0,,1,0.07271258148275925,0,0,1.0,28,1,0.027246848312322082,2,0.0,0,,0
51,5.0,0,0.0,0,0.07638044050623717,0,0,0.0,28,1,0.19682797885319236,2,0.0,0,,1
29,6.0,1,1.0,0,0.0762170210447951,0,1,0.0,28,1,0.009963399755998373,3,0.21100917431192662,4,0.0,0
53,7.0,1,0.0,0,0.07287600094420134,0,0,1.0,28,1,0.040870272468483126,3,0.0,0,,0
35,5.0,1,1.0,0,0.07047010331741507,0,0,1.0,28,1,0.02379015860105734,3,0.0,0,,0
46,1.0,0,,0,0.07805095055653405,0,0,1.0,28,1,0.0821472143147621,3,0.0,0,,0
30,1.0,0,1.0,0,0.08006645724765311,0,0,0.0,28,1,0.012200081333875559,2,0.0,0,,0
40,5.0,1,1.0,0,0.0764258348010822,0,0,1.0,28,1,0.050020333468889795,2,0.0,0,,0
45,3.0,1,1.0,0,0.07193179961142483,0,0,1.0,28,1,0.10512403416022774,2,0.0,0,,0
51,1.0,1,,0,0.07655293882664826,1,0,0.0,28,1,0.01667344448962993,2,0.29243119266055045,2,0.0,0
55,8.0,1,1.0,0,0.08334392533546384,1,0,1.0,28,1,0.027246848312322082,2,0.0,0,,0
33,0.0,0,0.0,0,0.1070306683855973,0,0,1.0,28,1,0.15392435949572997,2,0.0,0,,0
47,5.0,1,1.0,0,0.07366586167450474,1,1,0.0,28,1,0.05490036600244002,3,0.0,0,,0
29,8.0,0,,0,0.07341165362337261,0,0,1.0,28,1,0.06710044733631558,2,0.0,0,,0
37,0.0,1,2.0,0,0.11566466326512084,0,0,0.0,28,1,0.009353395689304595,1,0.0,0,,0
48,1.0,1,1.0,0,0.07280337007244929,0,0,1.0,28,1,0.04493696624644164,4,0.0,0,,0
29,8.0,0,2.0,0,0.08212735823361719,0,0,1.0,28,1,0.09170394469296463,3,0.0,0,,0
42,6.0,1,,0,0.07441032810996313,0,0,0.0,28,1,0.05246034973566491,4,0.0,0,,0
31,6.0,0,1.0,0,0.07619886332685707,0,0,0.0,28,1,0.009963399755998373,4,0.0,0,,0
37,0.0,0,0.0,0,0.07911317705590762,0,0,1.0,28,1,0.04737698251321675,1,0.0,0,,0
48,,1,1.0,0,0.07677991030087339,0,0,1.0,28,1,0.08377389182594551,5,0.0,0,,0
35,10.0,0,,0,0.07280337007244929,0,0,0.0,28,1,0.02480683204554697,3,0.0,0,,0
43,0.0,1,0.0,0,0.07445572240480816,0,0,1.0,28,1,0.03090687271248475,1,0.0,0,,0
30,1.0,0,1.0,0,0.07721569553138562,0,0,1.0,28,1,0.0681171207808052,3,0.0,0,,0
38,0.0,0,0.0,0,0.09410237321373449,1,0,1.0,28,1,0.06405042700284669,1,0.0,0,,0
43,0.0,1,,0,0.07820529115900714,0,0,0.0,28,1,0.10532736884912566,1,0.0,0,,0
27,10.0,0,1.0,0,0.07280337007244929,0,1,0.0,29,1,0.02541683611224075,1,0.0,0,,0
49,0.0,1,0.0,0,0.07786029451818495,1,0,1.0,29,1,0.029483529890199266,1,0.25688073394495414,5,0.0,0
31,0.0,0,0.0,0,0.0735841519437837,0,0,1.0,29,1,0.020333468889792598,1,0.19610091743119265,4,0.0,0
32,0.0,0,0.0,0,0.11491111797069345,0,0,1.0,29,1,0.036600244001626675,1,0.0,0,,0
30,0.0,1,0.0,0,0.07616254789098106,0,0,1.0,29,1,0.0508336722244815,1,0.28325688073394495,1,1.0,0
26,10.0,1,1.0,0,0.07542716031449168,0,0,1.0,29,1,0.044733631557543715,1,0.0,0,,0
26,10.0,0,1.0,0,0.07990303778621102,0,0,1.0,29,1,0.06039040260268402,1,0.0,0,,0
34,3.0,1,1.0,0,0.09085214170283079,1,0,0.0,29,1,0.010776738511590077,1,0.30619266055045874,2,0.0,0
26,1.0,0,1.0,0,0.07467361502006428,0,0,1.0,29,1,0.018096787311915413,1,0.0,0,,0
57,5.0,1,1.0,0,0.08645797396183248,1,0,1.0,29,1,0.01057340382269215,1,0.28211009174311924,2,0.0,0
40,1.0,1,1.0,0,0.07490966535325841,0,0,1.0,29,1,0.07442049613664091,1,0.0,0,,0
33,9.0,0,1.0,0,0.07387467543079186,0,0,1.0,29,1,0.03233021553477023,1,0.0,0,,0
30,6.0,1,1.0,0,0.07280337007244929,0,0,1.0,29,1,0.018096787311915413,1,0.0,0,,0
33,6.0,1,1.0,0,0.07607175930129101,1,0,1.0,29,1,0.020943472956486377,1,0.21330275229357798,13,1.0,0
33,6.0,0,1.0,0,0.07697056633922249,1,0,1.0,29,1,0.04900366002440016,1,0.30619266055045874,2,0.0,0
34,5.0,0,1.0,0,0.07649846567283423,0,0,1.0,29,1,0.08275721838145587,1,0.0,0,,0
35,1.0,1,1.0,0,0.07045194559947705,1,0,1.0,29,1,0.0774705164701098,1,0.28440366972477066,2,0.0,0
60,1.0,1,1.0,0,0.09133332122818805,0,0,0.0,29,1,0.025010166734444898,1,0.21330275229357798,7,0.0,0
29,3.0,0,1.0,0,0.08456957129627948,1,1,1.0,29,1,0.05591703944692965,1,0.2763761467889908,1,1.0,0
32,3.0,1,1.0,0,0.07513663682748352,1,1,1.0,29,1,0.015046766978446523,1,0.27522935779816515,1,1.0,0
43,1.0,1,1.0,0,0.07618978446788807,0,0,0.0,29,1,0.04493696624644164,1,0.0,0,,0
55,1.0,1,1.0,0,0.08147368038784886,1,0,1.0,29,1,0.0211468076453843,1,0.0,0,,0
33,5.0,0,1.0,0,0.07292139523904635,1,0,1.0,29,1,0.022570150467669785,1,0.28440366972477066,2,0.0,0
59,4.0,1,2.0,0,0.06907195903618833,0,0,1.0,29,1,0.045750305002033344,1,0.0,0,,0
31,3.0,1,1.0,0,0.07363862509759773,1,0,0.0,29,1,0.004676697844652297,1,0.0,0,,0
53,6.0,1,,0,0.07429230294336608,0,0,1.0,29,1,0.028263521756811714,1,0.0,0,,0
32,1.0,1,0.0,0,0.07280337007244929,1,1,1.0,29,1,0.045343635624237495,1,0.30045871559633025,2,0.0,0
46,3.0,1,1.0,0,0.07389283314872987,1,1,1.0,29,1,0.024603497356649046,1,0.2981651376146789,3,0.0,0
29,5.0,1,1.0,0,0.07282152779038731,0,1,1.0,29,1,0.044733631557543715,1,0.0,0,,0
36,6.0,1,1.0,0,0.07763332304395984,1,0,1.0,29,1,0.07950386335908906,1,0.2775229357798165,1,0.0,0
36,1.0,1,0.0,0,0.07017050097143791,1,1,1.0,29,1,0.030500203334688898,1,0.21788990825688073,3,0.0,0
26,1.0,0,1.0,0,0.07418335663573802,0,1,1.0,29,1,0.018300122000813338,1,0.0,0,,0
28,8.0,0,0.0,0,0.08767454106367911,0,0,1.0,29,1,0.04839365595770639,1,0.0,0,,0
35,9.0,1,0.0,0,0.09895048390318305,0,0,1.0,29,1,0.00854005693371289,1,0.0,0,,0
37,8.0,1,1.0,0,0.11610044849563307,0,0,1.0,29,1,0.025213501423342822,1,0.0,0,,0
34,5.0,0,1.0,0,0.0789134421585895,1,0,1.0,29,1,0.018096787311915413,1,0.2993119266055046,2,0.0,0
37,8.0,1,1.0,0,0.0735841519437837,0,0,1.0,29,1,0.2895485969906466,1,0.0,0,,0
39,5.0,1,1.0,0,0.07527281971201859,1,1,1.0,29,1,0.04046360309068727,1,0.2694954128440367,2,0.0,0
35,8.0,0,1.0,0,0.07480979790459935,0,0,1.0,29,1,0.07604717364782432,1,0.0,0,,0
48,6.0,0,1.0,0,0.07401085831532693,1,1,1.0,29,1,0.09170394469296463,1,0.22706422018348624,1,0.0,0
31,5.0,0,1.0,0,0.07325731302089954,0,0,1.0,29,1,0.08031720211468077,1,0.0,0,,0
30,10.0,0,1.0,0,0.0758538666860349,0,0,1.0,29,1,0.013623424156161041,1,0.0,0,,0
34,0.0,1,0.0,0,0.07786029451818495,1,0,1.0,29,1,0.0719804798698658,1,0.22706422018348624,1,0.0,0
36,0.0,1,0.0,0,0.07313020899533347,1,0,1.0,29,1,0.0461569743798292,1,0.30045871559633025,6,0.0,0
36,2.0,1,1.0,0,0.07564505292974778,1,0,1.0,29,1,0.03395689304595364,2,0.22821100917431192,1,0.0,0
47,0.0,1,0.0,0,0.0857407441032811,0,0,1.0,29,1,0.022976819845465637,1,0.0,0,,0
60,4.0,1,2.0,0,0.07208614021389792,1,1,1.0,29,1,0.03904026026840179,1,0.0,0,,0
36,5.0,1,1.0,0,0.07732464183901368,1,0,1.0,29,1,0.030703538023586822,1,0.29128440366972475,1,0.0,0
27,7.0,0,1.0,0,0.07325731302089954,0,0,1.0,29,1,0.03416022773485156,1,0.0,0,,0
36,1.0,1,1.0,0,0.07569952608356181,1,0,1.0,29,1,0.0058967059780398534,1,0.30619266055045874,1,0.0,0
46,3.0,1,1.0,0,0.07753345559530078,1,0,1.0,29,1,0.050020333468889795,1,0.2603211009174312,3,0.0,0
57,4.0,1,1.0,0,0.07668004285221433,0,0,1.0,29,1,0.050020333468889795,1,0.0,0,,0
32,0.0,0,0.0,0,0.07482795562253736,0,0,1.0,29,1,0.07421716144774299,1,0.0,0,,0
42,0.0,1,0.0,0,0.07045194559947705,0,1,1.0,29,1,0.03029686864579097,1,0.0,0,,0
45,0.0,1,0.0,0,0.07198627276523886,1,0,1.0,29,1,0.026026840178934526,1,0.2213302752293578,1,0.0,0
47,3.0,1,1.0,0,0.07894067873549653,1,0,1.0,29,1,0.022366815778771858,1,0.2121559633027523,4,1.0,0
35,1.0,1,1.0,0,0.074156120058831,1,0,1.0,29,1,0.020130134200894673,1,0.28211009174311924,2,0.0,0
49,7.0,1,1.0,0,0.07099667713761734,1,1,1.0,29,1,0.0782838552257015,1,0.0,0,,0
32,6.0,1,1.0,0,0.07523650427614258,0,0,1.0,29,1,0.028466856445709638,1,0.0,0,,0
60,1.0,1,1.0,0,0.07714306465963358,0,0,1.0,29,1,0.028263521756811714,1,0.19724770642201836,5,0.0,0
37,3.0,1,2.0,0,0.07593557641675594,1,0,1.0,29,1,0.06994713298088653,1,0.21674311926605505,2,0.0,0
26,1.0,0,1.0,0,0.07693425090334646,0,0,1.0,29,1,0.048800325335502236,1,0.2098623853211009,8,1.0,0
33,0.0,1,0.0,0,0.08091079113177056,1,0,1.0,29,1,0.05266368442456283,1,0.2981651376146789,9,0.0,0
50,0.0,0,0.0,0,0.077951083107875,1,0,1.0,29,1,0.010166734444896299,1,0.29701834862385323,8,0.0,0
46,2.0,1,1.0,0,0.0754725546093367,1,0,1.0,29,1,0.09028060187067914,1,0.22591743119266056,1,0.0,0
59,0.0,1,0.0,0,0.08966281117789117,0,0,1.0,29,1,0.07848718991459944,1,0.1938073394495413,4,0.0,0
27,10.0,0,1.0,0,0.08170065186207398,0,0,1.0,29,1,0.10227734851565677,1,0.0,0,,0
32,6.0,0,1.0,0,0.07721569553138562,0,0,1.0,29,1,0.24013826758845058,1,0.0,0,,1
30,0.0,0,0.0,0,0.08571350752637409,1,1,1.0,29,1,0.062017080113867425,1,0.25688073394495414,27,0.0,0
35,0.0,0,,0,0.07591741869881793,0,0,1.0,29,1,0.009150061000406669,2,0.0,0,,0
27,7.0,1,1.0,1,0.07510940025057651,1,1,1.0,29,1,0.03944692964619764,1,0.21674311926605505,1,0.0,0
47,4.0,1,1.0,0,0.07323007644399251,0,0,1.0,29,1,0.0994306628710858,1,0.0,0,,0
39,0.0,1,0.0,0,0.07776950592849491,1,0,1.0,29,1,0.06445709638064254,2,0.2993119266055046,4,0.0,0
41,0.0,1,0.0,0,0.06906288017721933,1,0,1.0,29,1,0.01728344855632371,1,0.22477064220183487,5,1.0,0
47,3.0,1,1.0,0,0.08301708641257967,1,0,1.0,29,1,0.2238714924766165,1,0.0,0,,1
53,3.0,1,1.0,0,0.07211337679080493,0,0,1.0,29,1,0.0351769011793412,1,0.18922018348623854,4,1.0,0
29,8.0,0,1.0,0,0.07573584151943784,0,0,1.0,29,1,0.030703538023586822,1,0.0,0,,0
59,1.0,1,1.0,0,0.07011602781762388,0,1,1.0,29,1,0.0069133794225294835,1,0.0,0,,0
26,1.0,0,0.0,0,0.07509124253263849,1,0,1.0,29,1,0.03802358682391216,1,0.0,0,,0
37,6.0,0,1.0,0,0.07819621230003813,1,0,1.0,29,1,0.07299715331435543,1,0.0,0,,0
32,8.0,1,1.0,0,0.07518203112232855,0,0,1.0,29,1,0.041276941846278975,1,0.0,0,,0
54,5.0,1,1.0,0,0.07280337007244929,1,0,1.0,29,1,0.009353395689304595,1,0.0,0,,0
51,0.0,0,0.0,0,0.07280337007244929,1,0,0.0,29,1,0.024603497356649046,1,0.2809633027522936,2,0.0,0
29,7.0,0,0.0,0,0.07657109654458627,0,0,1.0,29,1,0.02480683204554697,1,0.0,0,,0
28,5.0,1,1.0,0,0.0785139723639533,1,0,1.0,29,1,0.02175681171207808,1,0.28211009174311924,2,1.0,0
59,3.0,1,1.0,0,0.07440124925099413,0,0,1.0,29,1,0.02379015860105734,1,0.0,0,,0
29,2.0,0,2.0,0,0.07368401939244276,1,0,1.0,29,1,0.040666937779585195,1,0.0,0,,0
41,5.0,0,,0,0.07598097071160097,1,0,1.0,29,1,0.020943472956486377,1,0.0,0,,0
53,4.0,1,0.0,0,0.08887295044758775,0,0,1.0,29,1,0.02989019926799512,1,0.0,0,,0
49,3.0,1,2.0,0,0.0764258348010822,0,0,1.0,29,1,0.13806425376169174,1,0.0,0,,0
59,0.0,1,1.0,0,0.08410654948886025,0,0,1.0,29,1,0.057950386335908904,1,0.0,0,,0
31,0.0,0,0.0,0,0.08297169211773464,1,0,1.0,29,1,0.044123627490849936,2,0.27522935779816515,1,1.0,0
33,1.0,1,1.0,0,0.0730031049697674,0,0,1.0,29,1,0.0258235054900366,1,0.0,0,,0
48,6.0,1,2.0,0,0.07931291195322572,0,0,1.0,29,1,0.09150061000406669,1,0.0,0,,0
41,5.0,0,1.0,0,0.08480562162947361,1,0,1.0,29,1,0.011793411956079707,1,0.30619266055045874,1,0.0,0
27,5.0,0,0.0,0,0.07346612677718664,0,0,1.0,29,1,0.04920699471329809,1,0.0,0,,0
35,5.0,0,1.0,0,0.07381112341800883,1,0,1.0,29,1,0.011183407889385929,1,0.22477064220183487,3,0.0,0
53,3.0,1,2.0,1,0.06860893722876908,0,0,1.0,29,1,0.09556730378202521,1,0.0,0,,1
53,1.0,1,1.0,0,0.07632596735242314,1,1,1.0,29,1,0.013623424156161041,1,0.28440366972477066,1,0.0,0
34,0.0,1,0.0,0,0.07732464183901368,1,0,1.0,29,1,0.01708011386742578,1,0.2889908256880734,2,0.0,0
55,1.0,1,1.0,0,0.0752818985709876,1,0,1.0,29,1,0.01708011386742578,3,0.21100917431192662,3,0.0,0
37,0.0,1,0.0,0,0.08487825250122565,1,0,1.0,29,1,0.008336722244814965,2,0.30045871559633025,1,0.0,0
40,5.0,0,1.0,0,0.08148275924681786,1,0,1.0,29,1,0.016876779178527857,1,0.0,0,,0
28,5.0,1,1.0,0,0.07192272075245583,1,0,1.0,29,1,0.016063440422936153,1,0.2591743119266055,2,2.0,0
31,5.0,0,1.0,0,0.07776950592849491,1,0,1.0,29,1,0.05530703538023587,1,0.0,0,,0
42,3.0,1,2.0,0,0.07551794890418172,1,0,1.0,29,1,0.062017080113867425,2,0.30045871559633025,2,0.0,0
31,0.0,0,0.0,0,0.08254498574619142,1,0,0.0,29,1,0.01667344448962993,1,0.0,0,,0
32,1.0,0,1.0,0,0.07537268716067765,1,0,1.0,29,1,0.014436762911752745,1,0.0,0,,0
41,0.0,1,0.0,0,0.09699852922484702,1,0,1.0,29,1,0.02277348515656771,1,0.21100917431192662,10,1.0,0
31,1.0,0,0.0,0,0.07665280627530732,0,0,1.0,29,1,0.021553477023180154,1,0.18577981651376146,2,0.0,0
54,4.0,1,0.0,0,0.0754725546093367,1,0,1.0,29,1,0.018096787311915413,1,0.0,0,,0
45,0.0,0,2.0,0,0.07922212336353567,1,0,1.0,29,1,0.015860105734038225,1,0.0,0,,0
27,0.0,0,0.0,0,0.07998474751693208,0,0,1.0,29,1,0.1260675071167141,1,0.0,0,,0
31,0.0,1,0.0,0,0.07944909483776079,1,0,1.0,29,1,0.11020740138267589,1,0.2775229357798165,1,0.0,0
29,8.0,0,2.0,0,0.07779674250540192,0,0,1.0,29,1,0.16287108580723872,1,0.0,0,,1
38,2.0,0,0.0,0,0.07031576271494198,1,1,1.0,29,1,0.020943472956486377,1,0.28440366972477066,2,0.0,0
32,1.0,0,1.0,0,0.07770595391571188,0,1,1.0,29,1,0.15250101667344448,1,0.0,0,,1
48,6.0,1,2.0,0,0.08638534309008043,1,0,0.0,29,1,0.05774705164701098,2,0.29701834862385323,2,0.0,0
55,4.0,1,1.0,0,0.07280337007244929,0,0,1.0,29,1,0.12932086213908092,1,0.0,0,,0
29,3.0,0,0.0,0,0.07508216367366949,0,0,1.0,29,1,0.04310695404636031,1,0.0,0,,0
26,3.0,0,2.0,0,0.08134657636228279,0,0,1.0,29,1,0.23688491256608377,1,0.0,0,,1
37,8.0,0,1.0,0,0.07682530459571842,0,0,1.0,29,1,0.32533550223668156,1,0.0,0,,1
52,8.0,1,2.0,0,0.08845532293501353,0,0,1.0,29,1,0.014843432289548597,1,0.0,0,,0
58,0.0,1,1.0,0,0.0732028398670855,1,0,1.0,29,1,0.02989019926799512,1,0.22477064220183487,1,1.0,0
26,8.0,1,2.0,0,0.07466453616109528,0,0,1.0,29,1,0.04859699064660431,1,0.0,0,,0
57,8.0,1,2.0,0,0.0977066802244294,0,0,1.0,29,1,0.018096787311915413,1,0.0,0,,0
39,3.0,0,0.0,0,0.07519110998129755,1,0,1.0,29,1,0.032533550223668155,1,0.22935779816513763,6,0.0,0
34,0.0,1,0.0,0,0.07555426434005774,1,0,1.0,29,1,0.010166734444896299,1,0.22477064220183487,2,0.0,0
32,0.0,0,0.0,1,0.07283968550832531,0,0,1.0,29,1,0.036803578690524606,1,0.0,0,,0
35,0.0,0,0.0,0,0.07710674922375756,1,1,1.0,29,1,0.07564050427002847,1,0.0,0,,0
36,0.0,0,0.0,0,0.07139614693225356,1,0,1.0,29,1,0.01911346075640504,1,0.0,0,,0
35,0.0,0,1.0,0,0.07353875764893868,1,0,1.0,29,1,0.016063440422936153,1,0.0,0,,0
30,6.0,0,1.0,0,0.06929893051041346,1,0,1.0,29,1,0.03985359902399349,1,0.27293577981651373,2,1.0,0
30,5.0,0,1.0,0,0.07297586839286038,0,0,1.0,29,1,0.07564050427002847,1,0.0,0,,0
30,3.0,0,1.0,0,0.07991211664518004,0,1,1.0,29,1,0.04005693371289142,1,0.0,0,,0
53,0.0,1,0.0,0,0.07490966535325841,1,0,0.0,29,1,0.0065067100447336315,1,0.0,0,,0
35,6.0,1,1.0,0,0.08537758974452091,1,0,1.0,29,1,0.0673037820252135,1,0.0,0,,0
36,0.0,1,0.0,0,0.07280337007244929,1,0,1.0,29,1,0.017486783245221633,1,0.27293577981651373,17,1.0,0
53,1.0,1,0.0,0,0.085559166923901,1,1,1.0,29,1,0.028466856445709638,1,0.2809633027522936,1,0.0,0
34,1.0,1,0.0,0,0.22707134167377843,1,0,1.0,29,1,0.014436762911752745,1,0.28211009174311924,1,0.0,0
36,3.0,1,1.0,0,0.06774644562671363,1,1,1.0,29,1,0.09841398942659618,1,0.29128440366972475,1,0.0,0
40,8.0,1,1.0,0,0.07632596735242314,0,0,1.0,29,1,0.01931679544530297,1,0.0,0,,0
33,0.0,0,0.0,0,0.08501443538576071,1,0,1.0,29,1,0.052257015046766976,1,0.30160550458715596,3,0.0,0
35,8.0,0,0.0,0,0.11782543169974398,0,0,1.0,29,1,0.018503456689711265,2,0.0,0,,0
35,3.0,0,1.0,0,0.08405207633504622,1,0,1.0,29,1,0.02277348515656771,1,0.22477064220183487,1,0.0,0
33,3.0,1,1.0,0,0.07206798249595991,1,0,1.0,29,1,0.06893045953639691,2,0.0,0,,0
42,1.0,0,1.0,0,0.07279429121348029,0,0,1.0,29,1,0.05266368442456283,1,0.0,0,,0
48,0.0,1,2.0,0,0.08653968369255352,0,0,1.0,29,1,0.033753558357055714,2,0.0,0,,0
29,0.0,1,0.0,0,0.07503676937882447,1,0,1.0,29,1,0.012403416022773485,1,0.30504587155963303,1,0.0,0
27,0.0,1,0.0,0,0.07411980462295499,0,0,1.0,29,1,0.020943472956486377,1,0.0,0,,0
45,3.0,1,1.0,0,0.1093185408457865,1,0,1.0,29,1,0.04961366409109394,3,0.0,0,,0
40,0.0,0,0.0,0,0.0851596971292648,0,0,1.0,29,1,0.29951199674664497,1,0.0,0,,1
52,8.0,1,2.0,0,0.07180469558585877,0,1,1.0,29,1,0.028670191134607562,1,0.0,0,,0
32,5.0,0,1.0,0,0.077942004248906,1,0,1.0,29,1,0.012403416022773485,1,0.0,0,,0
53,5.0,1,1.0,0,0.09719826412216513,1,0,1.0,29,1,0.0758438389589264,1,0.0,0,,0
33,0.0,1,0.0,0,0.07827792203075917,1,0,1.0,29,1,0.053883692557950384,1,0.0,0,,0
36,5.0,0,1.0,0,0.07402901603326494,1,0,1.0,29,1,0.053477023180154536,2,0.2213302752293578,3,1.0,0
60,4.0,1,,0,0.1079839485773428,1,0,1.0,29,1,0.011183407889385929,1,0.0,0,,0
37,6.0,1,1.0,0,0.08818295716594339,1,1,1.0,29,1,0.0821472143147621,2,0.2889908256880734,6,0.0,0
44,0.0,1,2.0,0,0.12199262796651716,1,1,1.0,29,1,0.03822692151281008,1,0.21330275229357798,5,0.0,0
47,1.0,1,1.0,0,0.0767980680188114,0,0,1.0,29,1,0.02989019926799512,1,0.0,0,,0
32,3.0,1,2.0,0,0.07855936665879833,0,0,1.0,29,1,0.1415209434729565,1,0.0,0,,1
34,0.0,1,0.0,0,0.07530913514789461,0,0,1.0,29,1,0.04392029280195201,1,0.0,0,,0
28,5.0,1,1.0,0,0.07436493381511812,1,0,1.0,29,1,0.057340382269215125,1,0.2855504587155963,2,1.0,0
44,7.0,1,1.0,0,0.07040655130463204,1,0,1.0,29,1,0.0461569743798292,1,0.0,0,,0
46,5.0,1,1.0,0,0.07879541699199244,1,0,1.0,29,1,0.20862139080927206,1,0.2981651376146789,2,0.0,0
40,3.0,1,1.0,0,0.07365678281553574,1,0,1.0,29,1,0.024603497356649046,1,0.28211009174311924,1,0.0,0
38,5.0,1,1.0,0,0.07061536506091914,0,0,1.0,29,1,0.11590077267181781,2,0.0,0,,0
35,4.0,1,2.0,0,0.07539084487861565,1,0,1.0,29,1,0.027653517690117934,1,0.0,0,,0
58,4.0,1,0.0,0,0.07733372069798268,1,1,1.0,29,1,0.036803578690524606,1,0.0,0,,0
38,5.0,1,1.0,0,0.07250376772647214,0,0,1.0,29,1,0.03294021960146401,1,0.0,0,,0
30,6.0,0,1.0,0,0.07455558985346722,1,0,1.0,29,1,0.06628710858072387,1,0.2809633027522936,2,0.0,0
26,0.0,1,0.0,0,0.10330833620830535,1,0,1.0,29,1,0.15738104920699472,1,0.0,0,,0
